x,z,y
855.033,476.467,0.0
522.183,456.547,0.0
720.63,222.196,0.0
560.639,276.72,0.0
644.81,224.309,0.0
732.356,578.019,0.0
530.301,484.279,0.0
874.877,380.773,0.0
776.556,563.177,0.0
513.163,361.635,0.0
670.116,217.508,0.0
590.737,553.412,0.0
824.363,529.196,0.0
848.718,300.703,0.0
739.241,220.867,0.0
569.089,261.254,0.0
860.445,318.28,0.0
574.501,544.429,0.0
538.871,506.444,0.0
771.144,230.007,0.0
875.779,439.361,0.0
521.281,322.967,0.0
788.282,237.038,0.0
870.367,464.749,0.0
610.582,570.989,0.0
507.75,444.048,0.0
703.491,209.306,0.0
602.013,231.863,0.0
502.789,426.765,0.0
805.421,244.459,0.0
557.362,537.008,0.0
880.966,357.826,0.0
687.255,593.252,0.0
800.009,561.224,0.0
623.21,219.071,0.0
886.604,404.99,0.0
544.396,525.315,0.0
581.717,239.772,0.0
712.85,593.862,0.0
860.452,499.721,0.0
821.657,253.442,0.0
660.081,592.593,0.0
765.506,582.804,0.0
841.502,271.019,0.0
722.892,205.121,0.0
628.623,586.612,0.0
760.319,214.384,0.0
495.122,396.006,0.0
871.156,485.963,0.0
646.663,206.963,0.0
681.843,201.494,0.0
749.495,590.909,0.0
892.016,388.195,0.0
879.387,328.435,0.0
493.889,377.101,0.0
854.13,519.041,0.0
732.927,596.61,0.0
831.467,545.332,0.0
869.077,302.255,0.0
859.543,286.642,0.0
791.559,576.69,0.0
583.408,571.111,0.0
740.475,202.276,0.0
641.251,598.72,0.0
895.624,435.065,0.0
890.663,456.84,0.0
891.227,343.985,0.0
818.049,564.349,0.0
799.107,221.414,0.0
556.242,556.844,0.0
583.972,222.488,0.0
840.269,252.113,0.0
610.927,592.119,0.0
903.742,412.02,0.0
618.249,201.787,0.0
823.236,232.839,0.0
594.345,587.784,0.0
777.352,203.778,0.0
904.644,370.618,0.0
477.983,404.209,0.0
599.758,205.4,0.0
789.184,595.596,0.0
794.371,201.592,0.0
915.469,386.242,0.0
811.735,588.956,0.0
811.284,208.427,0.0
583.359,200.507,0.0
921.17,403.514,0.0
3.814,807.168,0.0
-16.538,794.547,0.0
19.544,789.86,0.0
5.506,775.457,0.0
-21.95,812.124,0.0
-12.478,777.459,0.0
-9.716,825.526,0.0
15.541,823.963,0.0
28.564,804.312,0.0
-35.931,798.16,0.0
3.307,838.683,0.0
-12.93,760.176,0.0
32.172,769.94,0.0
-13.381,842.296,0.0
8.719,755.489,0.0
41.7,818.495,0.0
-33.225,831.75,0.0
46.633,800.4,0.0
-45.403,813.295,0.0
-32.774,765.253,0.0
37.584,836.73,0.0
21.855,847.789,0.0
-50.815,780.877,0.0
57.429,785.564,0.0
-18.06,741.745,0.0
-29.166,854.307,0.0
-51.097,837.267,0.0
-0.301,735.569,0.0
12.327,863.29,0.0
-65.191,818.202,0.0
60.135,831.262,0.0
-53.972,757.539,0.0
68.253,808.999,0.0
-68.855,801.187,0.0
41.192,744.552,0.0
59.684,764.96,0.0
25.463,733.738,0.0
-38.186,739.865,0.0
35.78,862.119,0.0
-9.321,871.102,0.0
54.328,852.476,0.0
76.541,770.184,0.0
81.389,788.81,0.0
-81.315,787.761,0.0
59.599,743.155,0.0
-76.466,768.891,0.0
-7.01,716.552,0.0
-72.464,841.808,0.0
-25.558,719.945,0.0
-42.189,873.958,0.0
24.505,881.745,0.0
45.252,727.464,0.0
-59.384,861.826,0.0
-62.006,739.615,0.0
24.956,715.258,0.0
-20.146,886.725,0.0
48.014,875.521,0.0
88.098,816.42,0.0
-91.688,801.724,0.0
64.786,866.384,0.0
-1.823,892.902,0.0
79.078,849.62,0.0
-81.484,752.364,0.0
-92.308,824.232,0.0
92.214,835.681,0.0
-97.72,782.439,0.0
97.118,777.752,0.0
-60.286,720.433,0.0
-93.926,765.624,0.0
44.8,710.181,0.0
75.47,732.444,0.0
89.0,750.02,0.0
14.131,698.072,0.0
-90.673,848.863,0.0
-38.468,896.246,0.0
-54.423,888.678,0.0
-76.072,727.757,0.0
104.786,795.035,0.0
-24.628,696.504,0.0
-49.011,705.494,0.0
-7.517,693.385,0.0
62.39,712.622,0.0
33.384,697.334,0.0
-85.092,866.415,0.0
5.111,908.598,0.0
80.882,874.227,0.0
-109.898,804.019,0.0
53.821,896.49,0.0
104.955,758.369,0.0
40.008,906.792,0.0
-110.349,833.606,0.0
23.603,913.383,0.0
104.335,851.182,0.0
113.355,825.794,0.0
-110.8,762.617,0.0
52.468,694.655,0.0
-40.385,689.211,0.0
-80.976,885.676,0.0
93.341,727.0,0.0
-31.421,914.164,0.0
117.865,781.267,0.0
119.246,806.747,0.0
14.582,680.984,0.0
-55.325,906.255,0.0
-104.937,858.994,0.0
-65.557,698.53,0.0
-11.52,920.438,0.0
83.08,711.011,0.0
-105.388,738.01,0.0
101.347,872.42,0.0
-96.649,720.189,0.0
33.976,677.371,0.0
73.665,903.911,0.0
-26.46,675.028,0.0
-0.019,671.439,0.0
-130.194,791.813,0.0
-84.19,700.025,0.0
-130.645,811.44,0.0
125.532,838.0,0.0
-129.573,772.43,0.0
125.983,759.004,0.0
19.121,932.125,0.0
100.275,711.45,0.0
46.605,926.175,0.0
120.12,862.607,0.0
-126.585,751.192,0.0
134.271,820.179,0.0
-77.876,911.723,0.0
100.726,891.803,0.0
-61.188,677.86,0.0
136.808,799.625,0.0
-43.683,670.213,0.0
-1.654,936.818,0.0
-94.112,899.615,0.0
82.686,690.261,0.0
120.571,733.616,0.0
65.491,921.048,0.0
-125.965,858.359,0.0
-117.565,725.804,0.0
-113.055,881.257,0.0
-62.034,925.125,0.0
-137.579,826.99,0.0
52.017,667.997,0.0
-47.207,933.986,0.0
17.74,657.451,0.0
-27.362,941.407,0.0
-84.5,682.516,0.0
-109.841,704.444,0.0
100.557,694.191,0.0
86.801,918.094,0.0
36.147,657.616,0.0
-147.952,804.239,0.0
-18.342,652.764,0.0
140.247,748.873,0.0
145.828,766.425,0.0
79.529,673.173,0.0
-141.92,850.01,0.0
149.944,785.686,0.0
-58.031,660.576,0.0
23.152,949.219,0.0
50.269,943.19,0.0
136.994,865.614,0.0
151.691,810.659,0.0
-150.038,774.237,0.0
-138.706,735.691,0.0
-75.79,666.752,0.0
121.022,704.029,0.0
-133.802,877.742,0.0
70.057,938.283,0.0
-86.896,929.299,0.0
2.405,956.25,0.0
133.2,882.429,0.0
-156.973,789.787,0.0
154.848,827.747,0.0
64.645,655.889,0.0
138.612,724.242,0.0
-43.599,648.077,0.0
149.436,852.354,0.0
-155.45,832.434,0.0
-112.153,913.676,0.0
-151.842,749.63,0.0
1.954,639.973,0.0
-106.741,680.496,0.0
-125.232,900.103,0.0
-67.051,946.095,0.0
-44.05,955.176,0.0
122.375,905.864,0.0
-124.781,696.12,0.0
98.922,669.56,0.0
-27.757,961.449,0.0
50.213,643.39,0.0
111.551,921.488,0.0
-142.822,716.43,0.0
-95.916,664.873,0.0
93.51,937.111,0.0
-104.006,932.418,0.0
158.456,741.818,0.0
-168.53,812.612,0.0
154.454,868.881,0.0
-166.134,766.394,0.0
-154.379,870.174,0.0
127.787,688.308,0.0
26.76,632.063,0.0
-72.633,644.196,0.0
170.634,820.423,0.0
79.895,952.216,0.0
168.914,839.605,0.0
-149.531,888.8,0.0
30.819,971.19,0.0
-23.754,627.376,0.0
-125.373,678.586,0.0
61.037,963.671,0.0
146.335,896.612,0.0
171.536,761.836,0.0
-143.132,697.358,0.0
151.748,710.303,0.0
-11.125,976.17,0.0
-171.321,843.145,0.0
117.358,667.656,0.0
176.497,788.688,0.0
-177.099,796.5,0.0
-56.622,630.233,0.0
89.902,644.953,0.0
66.449,630.501,0.0
181.909,805.484,0.0
-5.713,618.002,0.0
-36.777,978.245,0.0
-61.639,971.483,0.0
-176.592,752.486,0.0
-171.236,864.95,0.0
-99.525,953.906,0.0
-90.504,640.266,0.0
-132.392,927.078,0.0
-170.785,731.272,0.0
12.271,616.001,0.0
10.523,983.981,0.0
137.259,923.148,0.0
-182.906,775.531,0.0
148.252,689.626,0.0
47.056,620.053,0.0
176.948,857.529,0.0
-162.667,709.009,0.0
-122.47,941.53,0.0
-185.668,827.454,0.0
95.314,961.718,0.0
173.847,728.367,0.0
185.884,771.277,0.0
-144.626,679.324,0.0
115.666,949.341,0.0
-86.389,968.089,0.0
115.61,649.737,0.0
-115.254,649.371,0.0
-189.559,808.071,0.0
-46.756,615.366,0.0
135.06,665.483,0.0
167.477,892.975,0.0
-153.646,914.848,0.0
185.968,749.337,0.0
-173.491,885.554,0.0
-135.606,661.748,0.0
30.368,991.402,0.0
-189.728,844.542,0.0
-74.268,619.565,0.0
56.076,986.813,0.0
85.843,623.959,0.0
-2.5,995.821,0.0
192.734,839.855,0.0
156.652,919.535,0.0
180.105,880.867,0.0
-55.72,990.353,0.0
140.416,940.236,0.0
-195.14,762.129,0.0
-10.699,601.322,0.0
86.294,979.294,0.0
198.597,784.099,0.0
-164.753,686.892,0.0
-93.661,623.178,0.0
-183.132,715.966,0.0
-201.849,793.107,0.0
69.099,610.142,0.0
-141.018,944.923,0.0
-34.578,999.214,0.0
-171.405,908.525,0.0
-193.336,736.74,0.0
-79.68,987.106,0.0
195.158,861.484,0.0
-193.787,865.731,0.0
-110.067,972.581,0.0
-154.503,665.103,0.0
112.002,627.865,0.0
-157.508,932.052,0.0
205.362,819.935,0.0
-205.964,815.248,0.0
105.547,978.556,0.0
-205.457,833.728,0.0
73.271,998.946,0.0
-137.41,637.141,0.0
135.004,964.843,0.0
209.918,836.961,0.0
213.988,802.09,0.0
-119.369,621.518,0.0
-103.133,988.278,0.0
-131.998,969.53,0.0
105.067,612.168,0.0
-214.985,778.924,0.0
-103.584,607.945,0.0
-218.142,799.332,0.0
124.179,980.466,0.0
-120.44,986.74,0.0
106.139,996.09,0.0
353.907,994.89,0.0
348.495,1011.685,0.0
330.116,1000.187,0.0
339.587,985.052,0.0
366.197,1007.999,0.0
325.38,1019.619,0.0
357.853,1030.556,0.0
367.099,974.409,0.0
340.827,1033.656,0.0
311.173,999.797,0.0
331.018,966.597,0.0
378.825,1025.576,0.0
349.96,956.832,0.0
390.326,996.184,0.0
305.169,1017.807,0.0
313.879,1033.387,0.0
371.919,1042.413,0.0
304.859,972.065,0.0
296.515,988.372,0.0
395.062,976.752,0.0
368.903,949.802,0.0
332.596,946.189,0.0
386.718,961.812,0.0
327.41,1052.526,0.0
363.491,1057.213,0.0
404.082,1016.201,0.0
307.339,954.001,0.0
354.245,938.377,0.0
285.691,1018.057,0.0
302.153,1047.839,0.0
395.964,1043.152,0.0
346.352,1066.196,0.0
284.112,971.284,0.0
277.798,994.329,0.0
414.907,989.642,0.0
411.749,972.554,0.0
384.801,938.06,0.0
401.376,951.364,0.0
337.332,926.757,0.0
282.195,1039.515,0.0
270.328,1010.654,0.0
423.025,1015.42,0.0
383.11,1069.614,0.0
362.589,922.07,0.0
321.095,1075.571,0.0
295.5,935.326,0.0
309.369,924.414,0.0
287.72,1060.338,0.0
410.396,1055.651,0.0
262.548,982.361,0.0
278.7,946.677,0.0
426.407,1032.118,0.0
266.861,965.303,0.0
371.609,1083.382,0.0
432.045,979.096,0.0
401.179,929.363,0.0
256.826,999.309,0.0
328.988,911.817,0.0
436.443,1004.362,0.0
260.434,1027.431,0.0
415.809,938.865,0.0
300.123,1080.551,0.0
265.169,1045.495,0.0
388.748,916.602,0.0
338.234,1093.147,0.0
365.069,904.006,0.0
430.016,949.314,0.0
343.646,901.369,0.0
443.772,1020.889,0.0
286.818,918.946,0.0
391.454,1090.803,0.0
441.065,962.301,0.0
355.457,1101.49,0.0
409.043,1082.308,0.0
270.582,1070.884,0.0
242.619,988.86,0.0
298.967,906.172,0.0
451.89,996.672,0.0
437.345,1055.138,0.0
375.894,1102.423,0.0
281.406,1086.507,0.0
404.759,908.693,0.0
237.206,1005.656,0.0
246.227,954.489,0.0
420.657,917.945,0.0
242.957,1042.151,0.0
339.136,1111.504,0.0
258.855,929.101,0.0
310.947,1107.11,0.0
454.596,1036.512,0.0
293.696,1101.325,0.0
325.605,887.308,0.0
358.868,885.233,0.0
390.101,892.874,0.0
307.903,890.604,0.0
249.835,1065.415,0.0
433.624,1077.426,0.0
267.875,912.306,0.0
460.008,968.941,0.0
282.082,900.881,0.0
443.433,932.201,0.0
464.518,1013.467,0.0
455.272,950.876,0.0
226.382,1021.279,0.0
224.465,989.52,0.0
227.961,968.062,0.0
469.339,993.981,0.0
339.812,875.883,0.0
253.217,1082.113,0.0
380.629,1120.488,0.0
397.655,1114.507,0.0
440.051,915.308,0.0
420.319,897.073,0.0
372.286,874.321,0.0
419.868,1105.743,0.0
263.365,1100.568,0.0
472.045,1035.383,0.0
239.349,924.975,0.0
352.666,1130.643,0.0
308.805,1125.736,0.0
458.881,1068.052,0.0
224.352,1050.866,0.0
325.944,1131.205,0.0
280.504,1118.144,0.0
271.258,886.82,0.0
457.302,921.289,0.0
229.088,1068.931,0.0
358.079,863.873,0.0
437.457,1102.912,0.0
285.916,876.372,0.0
212.513,1032.191,0.0
251.639,899.416,0.0
223.676,936.522,0.0
209.131,1015.298,0.0
393.258,869.341,0.0
480.755,965.425,0.0
484.137,982.123,0.0
207.439,995.5,0.0
485.829,1000.554,0.0
473.877,942.161,0.0
455.385,1089.51,0.0
477.147,1054.479,0.0
417.613,1122.831,0.0
339.953,1142.745,0.0
422.799,879.008,0.0
299.447,864.654,0.0
381.08,1140.896,0.0
202.704,977.436,0.0
378.008,857.373,0.0
489.775,1029.091,0.0
229.99,910.353,0.0
206.425,955.148,0.0
446.478,891.605,0.0
242.393,1105.548,0.0
316.585,854.108,0.0
258.291,1121.049,0.0
210.145,1062.291,0.0
411.975,863.385,0.0
288.622,1141.189,0.0
498.795,1012.296,0.0
401.151,1143.044,0.0
341.842,846.297,0.0
468.126,905.666,0.0
482.474,1073.612,0.0
318.164,1152.418,0.0
212.852,920.899,0.0
473.539,1088.85,0.0
199.096,1049.304,0.0
283.746,857.08,0.0
267.847,1135.934,0.0
189.737,1017.935,0.0
501.502,970.894,0.0
260.659,866.998,0.0
348.607,1158.082,0.0
188.046,999.113,0.0
220.97,1096.662,0.0
368.677,1157.105,0.0
496.089,945.505,0.0
422.94,1139.621,0.0
445.576,1125.175,0.0
365.633,840.609,0.0
440.163,867.779,0.0
491.354,927.441,0.0
234.5,881.84,0.0
221.421,894.827,0.0
497.781,1065.293,0.0
195.487,932.128,0.0
201.125,1079.086,0.0
402.278,843.953,0.0
458.204,877.153,0.0
184.889,1038.855,0.0
513.002,1000.871,0.0
383.335,837.313,0.0
469.705,1113.36,0.0
513.933,982.874,0.0
178.123,982.318,0.0
396.866,1161.499,0.0
424.829,849.421,0.0
509.62,1046.667,0.0
205.523,904.372,0.0
305.282,1165.131,0.0
415.583,1155.543,0.0
283.097,1158.643,0.0
322.899,1170.483,0.0
246.001,1139.92,0.0
517.738,1018.936,0.0
179.476,955.661,0.0
173.839,1008.683,0.0
440.84,1144.607,0.0
487.746,1099.299,0.0
228.186,1126.347,0.0
264.267,1152.907,0.0
480.67,889.646,0.0
273.288,841.61,0.0
501.163,1082.186,0.0
289.299,833.7,0.0
192.105,915.43,0.0
240.815,858.795,0.0
518.64,960.348,0.0
350.045,1176.873,0.0
513.115,939.525,0.0
314.556,824.326,0.0
459.191,1138.205,0.0
256.713,845.491,0.0
170.259,1029.353,0.0
222.774,868.169,0.0
180.829,1072.544,0.0
335.528,819.346,0.0
475.343,872.856,0.0
397.542,825.888,0.0
378.713,1179.344,0.0
515.032,1071.274,0.0
170.456,1051.354,0.0
526.42,1035.316,0.0
178.236,926.342,0.0
461.474,855.646,0.0
530.902,1002.769,0.0
498.57,894.632,0.0
202.929,1116.973,0.0
415.442,827.786,0.0
183.987,1089.632,0.0
357.177,814.659,0.0
531.043,980.561,0.0
160.534,990.813,0.0
413.103,1173.608,0.0
480.529,1128.983,0.0
201.576,881.156,0.0
294.936,1180.638,0.0
296.825,817.924,0.0
516.611,918.067,0.0
157.828,1016.592,0.0
165.044,943.162,0.0
272.386,1175.17,0.0
444.448,836.825,0.0
507.816,1100.959,0.0
213.528,1136.795,0.0
431.481,1171.044,0.0
365.295,1190.403,0.0
497.893,1117.754,0.0
377.021,809.582,0.0
343.421,1193.039,0.0
533.073,947.849,0.0
401.968,1187.174,0.0
540.289,1024.404,0.0
183.085,1108.77,0.0
249.609,829.013,0.0
152.19,969.624,0.0
164.142,1076.742,0.0
266.973,817.784,0.0
538.259,1053.991,0.0
151.513,1042.761,0.0
487.069,858.405,0.0
453.694,1168.139,0.0
386.042,1195.871,0.0
155.798,1061.802,0.0
503.306,875.2,0.0
546.941,996.062,0.0
518.753,897.146,0.0
244.423,1172.826,0.0
311.624,1197.922,0.0
535.328,930.761,0.0
224.127,1160.035,0.0
527.435,1088.362,0.0
471.735,1158.765,0.0
417.697,810.503,0.0
535.779,1072.055,0.0
433.849,817.003,0.0
419.191,1189.915,0.0
142.578,984.314,0.0
287.833,1197.116,0.0
191.541,1135.501,0.0
547.956,956.149,0.0
476.921,839.95,0.0
459.106,826.377,0.0
552.015,975.581,0.0
494.736,1144.411,0.0
206.876,1153.077,0.0
225.818,828.891,0.0
267.65,1194.602,0.0
134.149,1003.996,0.0
556.413,1033.265,0.0
227.284,1177.123,0.0
559.908,1011.807,0.0
238.785,813.39,0.0
131.669,1022.06,0.0
465.42,1181.81,0.0
452.341,1194.797,0.0
465.279,809.527,0.0
238.108,1198.996,0.0
574.566,1001.359,0.0
695.751,803.796,0.0
673.877,799.988,0.0
711.199,795.716,0.0
681.883,783.314,0.0
687.295,821.982,0.0
712.89,815.123,0.0
703.531,775.503,0.0
724.616,785.048,0.0
659.67,780.361,0.0
669.254,831.357,0.0
653.018,802.063,0.0
671.171,766.397,0.0
732.396,806.75,0.0
694.962,843.758,0.0
724.278,833.7,0.0
695.413,752.458,0.0
723.827,762.516,0.0
646.252,819.151,0.0
744.687,787.196,0.0
640.84,785.951,0.0
710.748,852.058,0.0
746.068,820.17,0.0
665.646,748.552,0.0
648.959,760.563,0.0
674.666,856.745,0.0
649.41,842.684,0.0
716.16,740.741,0.0
628.212,798.84,0.0
742.77,755.876,0.0
759.908,801.574,0.0
754.045,770.816,0.0
743.221,847.371,0.0
703.982,869.146,0.0
630.918,833.993,0.0
729.831,860.4,0.0
631.369,763.004,0.0
691.354,728.144,0.0
662.404,731.605,0.0
759.457,834.481,0.0
618.741,814.171,0.0
684.955,877.293,0.0
770.282,818.858,0.0
634.977,855.182,0.0
709.874,720.839,0.0
739.613,733.319,0.0
613.328,778.627,0.0
613.751,830.862,0.0
607.888,799.322,0.0
770.648,764.414,0.0
645.35,871.489,0.0
779.302,786.439,0.0
666.548,883.695,0.0
645.801,725.508,0.0
614.343,759.757,0.0
726.984,881.352,0.0
757.653,859.869,0.0
685.138,711.849,0.0
781.318,805.029,0.0
763.066,745.428,0.0
745.025,871.977,0.0
625.957,737.616,0.0
666.097,712.521,0.0
726.533,714.864,0.0
707.14,892.679,0.0
599.347,817.588,0.0
787.449,822.001,0.0
685.491,897.366,0.0
782.91,839.559,0.0
698.119,700.12,0.0
602.504,844.246,0.0
617.951,870.684,0.0
589.876,795.423,0.0
745.476,889.066,0.0
749.676,712.368,0.0
623.843,719.301,0.0
681.573,694.304,0.0
798.696,808.605,0.0
788.322,753.239,0.0
593.484,761.051,0.0
799.147,787.611,0.0
606.112,736.444,0.0
771.325,873.29,0.0
637.232,893.753,0.0
658.853,696.11,0.0
637.683,702.463,0.0
698.909,912.672,0.0
737.809,904.787,0.0
803.77,768.741,0.0
766.674,711.056,0.0
667.45,914.551,0.0
786.518,728.632,0.0
597.092,868.853,0.0
586.718,851.569,0.0
791.931,864.166,0.0
573.639,812.999,0.0
643.997,909.474,0.0
573.188,783.998,0.0
811.775,820.811,0.0
725.631,683.227,0.0
717.964,919.238,0.0
609.72,889.554,0.0
808.618,841.024,0.0
672.862,678.247,0.0
601.856,715.957,0.0
615.132,703.244,0.0
786.941,880.857,0.0
746.829,688.011,0.0
572.624,834.554,0.0
817.187,784.486,0.0
775.694,894.241,0.0
818.879,804.479,0.0
650.424,680.078,0.0
803.544,734.564,0.0
577.698,741.034,0.0
705.336,670.435,0.0
692.707,930.175,0.0
633.173,682.934,0.0
765.321,909.767,0.0
817.638,751.579,0.0
628.353,918.5,0.0
764.419,685.57,0.0
644.448,926.562,0.0
586.267,884.476,0.0
556.613,809.752,0.0
561.011,764.176,0.0
580.855,720.821,0.0
608.818,908.693,0.0
683.687,662.623,0.0
673.229,936.272,0.0
556.021,780.867,0.0
572.85,868.731,0.0
828.012,768.863,0.0
747.872,927.581,0.0
740.627,669.141,0.0
804.108,883.988,0.0
555.598,828.622,0.0
663.842,661.452,0.0
804.559,713.009,0.0
587.959,704.489,0.0
793.735,698.948,0.0
598.896,691.136,0.0
714.807,942.576,0.0
793.284,904.298,0.0
824.404,861.041,0.0
734.201,939.158,0.0
557.402,853.229,0.0
635.428,666.041,0.0
840.189,807.433,0.0
768.478,927.05,0.0
544.774,794.251,0.0
840.64,789.564,0.0
837.032,836.434,0.0
654.822,943.845,0.0
728.788,653.64,0.0
833.424,744.256,0.0
616.936,931.737,0.0
607.916,673.56,0.0
568.227,887.601,0.0
785.955,920.972,0.0
756.3,660.963,0.0
551.99,739.569,0.0
545.38,756.742,0.0
696.315,645.828,0.0
540.405,773.3,0.0
567.776,708.615,0.0
680.079,954.782,0.0
596.979,922.827,0.0
575.894,903.127,0.0
773.89,665.748,0.0
556.529,722.011,0.0
535.754,811.046,0.0
637.119,947.922,0.0
794.186,678.54,0.0
848.871,770.694,0.0
820.796,895.413,0.0
701.727,959.469,0.0
761.712,944.138,0.0
830.267,717.598,0.0
717.316,640.964,0.0
820.344,700.803,0.0
854.763,819.291,0.0
845.263,859.747,0.0
746.04,643.753,0.0
778.823,941.007,0.0
648.057,640.653,0.0
747.28,956.637,0.0
539.728,864.404,0.0
579.953,677.466,0.0
844.671,730.872,0.0
532.146,845.418,0.0
620.545,648.953,0.0
725.18,964.546,0.0
860.175,786.091,0.0
604.674,656.612,0.0
548.382,886.429,0.0
856.877,837.606,0.0
667.901,633.232,0.0
844.248,878.617,0.0
703.419,629.497,0.0
526.733,759.879,0.0
550.398,705.039,0.0
660.234,969.233,0.0
685.463,973.133,0.0
796.892,938.67,0.0
539.362,718.868,0.0
813.579,925.097,0.0
518.756,812.358,0.0
630.016,964.058,0.0
730.592,628.252,0.0
868.603,802.453,0.0
797.343,658.327,0.0
685.942,623.858,0.0
611.524,956.344,0.0
838.808,899.312,0.0
528.537,734.491,0.0
558.755,915.235,0.0
702.178,976.557,0.0
575.443,932.909,0.0
772.086,641.141,0.0
559.206,681.762,0.0
514.556,789.076,0.0
849.661,714.181,0.0
865.897,755.192,0.0
587.62,946.482,0.0
813.227,665.37,0.0
831.62,915.723,0.0
514.105,771.987,0.0
862.289,862.994,0.0
545.112,904.567,0.0
826.208,677.075,0.0
861.838,734.003,0.0
782.008,958.688,0.0
588.071,650.515,0.0
753.143,627.471,0.0
523.125,870.806,0.0
603.97,638.773,0.0
841.429,691.209,0.0
568.255,663.813,0.0
647.606,620.44,0.0
876.27,771.499,0.0
876.721,825.498,0.0
620.996,628.545,0.0
790.437,641.306,0.0
508.693,833.309,0.0
512.301,747.381,0.0
539.7,690.135,0.0
750.437,980.17,0.0
511.85,855.866,0.0
770.169,972.822,0.0
676.471,989.153,0.0
721.572,611.457,0.0
700.262,609.284,0.0
616.147,974.97,0.0
642.193,984.857,0.0
522.871,710.366,0.0
557.741,936.986,0.0
885.629,797.839,0.0
741.417,612.628,0.0
676.019,607.063,0.0
712.552,993.84,0.0
855.073,908.302,0.0
799.175,963.783,0.0
880.33,742.694,0.0
818.991,950.485,0.0
879.879,860.553,0.0
860.485,696.995,0.0
781.106,623.565,0.0
496.064,781.362,0.0
495.613,814.854,0.0
694.849,997.917,0.0
818.54,646.512,0.0
871.76,885.941,0.0
566.986,645.413,0.0
733.411,995.671,0.0
551.088,658.718,0.0
877.172,719.161,0.0
853.156,677.539,0.0
655.865,998.277,0.0
806.363,632.939,0.0
595.288,977.045,0.0
566.423,958.297,0.0
893.324,831.595,0.0
624.153,608.332,0.0
492.118,760.636,0.0
841.993,939.842,0.0
897.017,812.511,0.0
897.468,783.705,0.0
600.7,615.753,0.0
790.126,981.732,0.0
582.659,625.127,0.0
629.565,996.965,0.0
842.444,656.374,0.0
760.81,996.477,0.0
896.115,753.923,0.0
771.071,606.452,0.0
896.566,848.542,0.0
574.654,976.923,0.0
810.873,977.436,0.0
478.813,798.621,0.0
478.954,820.829,0.0
826.659,970.698,0.0
907.715,769.461,0.0
602.391,998.21,0.0
821.81,623.443,0.0
786.039,998.814,0.0
914.494,816.587,0.0
916.411,797.376,0.0
808.956,608.405,0.0
803.798,995.152,0.0
578.713,604.402,0.0
